d,o,h,l,c,v
2020-05-20 15:00:00,213.80000000,213.81000000,207.00000000,210.14000000,99744.73931000
2020-05-20 15:30:00,210.19000000,210.21000000,204.27000000,207.95000000,68752.09366000
2020-05-20 16:00:00,207.95000000,209.77000000,206.57000000,209.36000000,42573.44905000
2020-05-20 16:30:00,209.39000000,209.63000000,208.70000000,209.15000000,15307.13851000
2020-05-20 17:00:00,209.16000000,209.45000000,208.20000000,209.40000000,13966.01189000
2020-05-20 17:30:00,209.38000000,209.65000000,209.16000000,209.56000000,6695.91868000
2020-05-20 18:00:00,209.51000000,210.10000000,209.10000000,209.73000000,8659.06198000
2020-05-20 18:30:00,209.73000000,209.99000000,209.60000000,209.81000000,8008.53997000
2020-05-20 19:00:00,209.81000000,209.85000000,208.85000000,208.87000000,14376.19646000
2020-05-20 19:30:00,208.87000000,209.70000000,208.85000000,209.62000000,5435.32023000
2020-05-20 20:00:00,209.59000000,210.09000000,209.06000000,210.09000000,10433.82778000
2020-05-20 20:30:00,210.09000000,210.53000000,209.80000000,210.53000000,5335.70126000
2020-05-20 21:00:00,210.53000000,210.77000000,209.66000000,210.08000000,9575.88681000
2020-05-20 21:30:00,210.08000000,210.53000000,210.01000000,210.18000000,4076.73167000
2020-05-20 22:00:00,210.18000000,210.45000000,209.85000000,209.99000000,6372.86477000
2020-05-20 22:30:00,210.01000000,210.11000000,209.60000000,210.08000000,8695.40497000
2020-05-20 23:00:00,210.06000000,210.25000000,209.05000000,209.16000000,12926.65780000
2020-05-20 23:30:00,209.15000000,210.22000000,209.00000000,209.98000000,11407.08045000
2020-05-21 00:00:00,209.99000000,211.50000000,209.40000000,211.18000000,22558.15316000
2020-05-21 00:30:00,211.18000000,211.64000000,210.85000000,211.49000000,13861.84633000
2020-05-21 01:00:00,211.48000000,211.61000000,210.85000000,211.20000000,15063.52031000
2020-05-21 01:30:00,211.22000000,211.26000000,210.05000000,210.31000000,10594.21003000
2020-05-21 02:00:00,210.31000000,210.90000000,210.05000000,210.50000000,12169.57333000
2020-05-21 02:30:00,210.51000000,210.69000000,209.45000000,209.74000000,13203.40188000
2020-05-21 03:00:00,209.72000000,210.00000000,209.25000000,209.71000000,10057.22008000
2020-05-21 03:30:00,209.74000000,209.75000000,208.95000000,209.35000000,8315.90913000
2020-05-21 04:00:00,209.35000000,209.70000000,209.29000000,209.39000000,6426.42811000
2020-05-21 04:30:00,209.41000000,209.54000000,208.60000000,209.28000000,14750.74528000
2020-05-21 05:00:00,209.28000000,209.80000000,209.27000000,209.60000000,6229.16590000
2020-05-21 05:30:00,209.60000000,210.00000000,209.55000000,209.74000000,5706.57691000
2020-05-21 06:00:00,209.73000000,209.88000000,209.20000000,209.77000000,7498.62144000
2020-05-21 06:30:00,209.78000000,209.99000000,208.88000000,208.90000000,10137.83758000
2020-05-21 07:00:00,208.90000000,209.15000000,208.42000000,208.74000000,12576.22633000
2020-05-21 07:30:00,208.77000000,209.15000000,208.45000000,208.51000000,8792.98186000
2020-05-21 08:00:00,208.56000000,209.70000000,207.20000000,207.87000000,36398.77396000
2020-05-21 08:30:00,207.84000000,208.00000000,204.69000000,206.55000000,47737.51558000
2020-05-21 09:00:00,206.50000000,207.80000000,206.08000000,207.26000000,21670.90046000
2020-05-21 09:30:00,207.27000000,207.34000000,206.05000000,206.12000000,18020.99255000
2020-05-21 10:00:00,206.19000000,207.19000000,205.25000000,206.67000000,23930.03890000
2020-05-21 10:30:00,206.71000000,207.35000000,206.50000000,207.18000000,12300.23038000
2020-05-21 11:00:00,207.18000000,207.47000000,206.85000000,206.96000000,7514.86051000
2020-05-21 11:30:00,206.98000000,207.79000000,206.97000000,207.76000000,8554.03039000
2020-05-21 12:00:00,207.76000000,207.93000000,206.17000000,206.29000000,16650.22465000
2020-05-21 12:30:00,206.32000000,206.80000000,206.15000000,206.41000000,10481.02161000
2020-05-21 13:00:00,206.41000000,207.12000000,206.41000000,206.54000000,9026.22286000
2020-05-21 13:30:00,206.54000000,206.67000000,204.41000000,205.17000000,23588.00095000
2020-05-21 14:00:00,205.16000000,205.55000000,201.62000000,202.31000000,66525.70914000
2020-05-21 14:30:00,202.31000000,202.95000000,196.60000000,200.30000000,109542.83535000
2020-05-21 15:00:00,200.28000000,201.35000000,199.50000000,200.21000000,40277.82444000
2020-05-21 15:30:00,200.21000000,200.87000000,198.86000000,199.21000000,28916.86501000
2020-05-21 16:00:00,199.21000000,200.16000000,198.22000000,199.85000000,26048.07715000
2020-05-21 16:30:00,199.85000000,200.43000000,199.09000000,199.29000000,15099.81813000
2020-05-21 17:00:00,199.25000000,199.50000000,198.50000000,198.64000000,13634.08232000
2020-05-21 17:30:00,198.63000000,199.30000000,197.36000000,197.73000000,21698.15090000
2020-05-21 18:00:00,197.75000000,197.75000000,194.87000000,196.25000000,48393.64631000
2020-05-21 18:30:00,196.24000000,196.30000000,191.71000000,192.19000000,54625.05278000
2020-05-21 19:00:00,192.21000000,197.64000000,191.90000000,196.90000000,43797.64825000
2020-05-21 19:30:00,196.90000000,199.05000000,196.88000000,198.57000000,24390.98105000
2020-05-21 20:00:00,198.61000000,198.67000000,197.64000000,198.22000000,13701.59014000
2020-05-21 20:30:00,198.25000000,199.19000000,198.10000000,198.98000000,9516.64066000
2020-05-21 21:00:00,198.94000000,200.07000000,198.88000000,199.62000000,9573.38656000
2020-05-21 21:30:00,199.62000000,200.42000000,198.63000000,198.97000000,12794.89079000
2020-05-21 22:00:00,198.99000000,199.89000000,198.97000000,199.80000000,12289.10899000
2020-05-21 22:30:00,199.83000000,200.74000000,199.83000000,200.50000000,11477.38621000
2020-05-21 23:00:00,200.50000000,200.58000000,199.24000000,199.42000000,12634.17673000
2020-05-21 23:30:00,199.40000000,199.63000000,198.24000000,198.74000000,15170.33283000
2020-05-22 00:00:00,198.72000000,198.77000000,196.24000000,197.70000000,25701.84190000
2020-05-22 00:30:00,197.70000000,198.39000000,196.85000000,198.20000000,14470.56712000
2020-05-22 01:00:00,198.21000000,199.84000000,198.16000000,199.58000000,19017.56748000
2020-05-22 01:30:00,199.61000000,199.95000000,199.05000000,199.19000000,16711.52869000
2020-05-22 02:00:00,199.24000000,199.70000000,198.35000000,198.83000000,12690.85957000
2020-05-22 02:30:00,198.85000000,199.43000000,198.45000000,198.45000000,10034.04760000
2020-05-22 03:00:00,198.45000000,199.00000000,198.05000000,198.05000000,13069.63173000
2020-05-22 03:30:00,198.05000000,198.35000000,196.80000000,197.22000000,18051.63532000
2020-05-22 04:00:00,197.23000000,198.20000000,197.17000000,197.68000000,12751.33853000
2020-05-22 04:30:00,197.69000000,197.88000000,196.67000000,197.49000000,15082.06239000
2020-05-22 05:00:00,197.47000000,198.25000000,197.44000000,197.45000000,10337.60367000
2020-05-22 05:30:00,197.43000000,199.00000000,197.20000000,198.76000000,14690.46512000
2020-05-22 06:00:00,198.78000000,200.25000000,198.75000000,199.45000000,16064.96655000
2020-05-22 06:30:00,199.45000000,200.34000000,199.05000000,200.16000000,14611.23016000
2020-05-22 07:00:00,200.14000000,202.27000000,200.13000000,201.24000000,34774.30591000
2020-05-22 07:30:00,201.24000000,202.63000000,201.24000000,201.81000000,22965.89122000
2020-05-22 08:00:00,201.82000000,202.40000000,200.85000000,201.17000000,23386.44248000
2020-05-22 08:30:00,201.16000000,201.75000000,200.96000000,201.71000000,10786.17645000
2020-05-22 09:00:00,201.70000000,202.15000000,201.00000000,201.20000000,10935.40750000
2020-05-22 09:30:00,201.21000000,202.45000000,201.11000000,202.45000000,12492.36173000
2020-05-22 10:00:00,202.45000000,204.12000000,202.44000000,203.43000000,35263.63976000
2020-05-22 10:30:00,203.45000000,203.69000000,203.00000000,203.21000000,14632.56616000
2020-05-22 11:00:00,203.20000000,203.69000000,202.55000000,203.00000000,16827.23810000
2020-05-22 11:30:00,203.01000000,203.60000000,202.60000000,203.23000000,10468.37867000
2020-05-22 12:00:00,203.22000000,204.37000000,203.21000000,203.59000000,16157.64625000
2020-05-22 12:30:00,203.56000000,204.15000000,203.10000000,203.15000000,9911.30325000
2020-05-22 13:00:00,203.11000000,203.26000000,201.37000000,201.73000000,17597.03702000
2020-05-22 13:30:00,201.72000000,202.43000000,201.14000000,202.13000000,18424.93427000
2020-05-22 14:00:00,202.13000000,203.00000000,202.03000000,202.62000000,10637.62060000
2020-05-22 14:30:00,202.62000000,203.55000000,202.53000000,202.75000000,11298.34377000
2020-05-22 15:00:00,202.73000000,204.74000000,202.73000000,204.45000000,21166.66555000
2020-05-22 15:30:00,204.44000000,205.50000000,204.10000000,205.18000000,21222.56532000
2020-05-22 16:00:00,205.20000000,207.14000000,204.50000000,207.00000000,33420.74096000
2020-05-22 16:30:00,207.00000000,208.01000000,205.80000000,207.97000000,26236.75942000
2020-05-22 17:00:00,207.95000000,208.31000000,207.44000000,208.20000000,35790.29213000
2020-05-22 17:30:00,208.20000000,208.40000000,206.81000000,207.23000000,21552.91287000
2020-05-22 18:00:00,207.23000000,209.19000000,207.20000000,208.87000000,23881.71755000
2020-05-22 18:30:00,208.84000000,208.94000000,207.67000000,208.11000000,13148.58120000
2020-05-22 19:00:00,208.06000000,208.90000000,207.76000000,207.80000000,11056.56748000
2020-05-22 19:30:00,207.80000000,208.14000000,206.45000000,207.65000000,18962.51991000
2020-05-22 20:00:00,207.64000000,207.77000000,206.71000000,207.25000000,10857.94792000
2020-05-22 20:30:00,207.28000000,209.00000000,207.28000000,208.13000000,12226.18153000
2020-05-22 21:00:00,208.13000000,208.85000000,208.00000000,208.34000000,6356.09106000
2020-05-22 21:30:00,208.34000000,208.43000000,207.66000000,208.42000000,5645.32671000
2020-05-22 22:00:00,208.38000000,208.75000000,207.65000000,207.67000000,6506.96223000
2020-05-22 22:30:00,207.66000000,208.45000000,207.50000000,208.32000000,7263.51408000
2020-05-22 23:00:00,208.31000000,208.35000000,206.45000000,206.47000000,9701.00428000
2020-05-22 23:30:00,206.47000000,207.44000000,206.10000000,207.36000000,12831.37164000
2020-05-23 00:00:00,207.36000000,209.50000000,207.36000000,208.97000000,18314.20813000
2020-05-23 00:30:00,208.96000000,209.59000000,208.80000000,209.11000000,11763.72963000
2020-05-23 01:00:00,209.07000000,209.30000000,208.50000000,208.60000000,7841.43032000
2020-05-23 01:30:00,208.60000000,209.10000000,208.51000000,208.93000000,6546.28066000
2020-05-23 02:00:00,208.95000000,211.20000000,208.74000000,210.50000000,29882.40269000
2020-05-23 02:30:00,210.50000000,211.01000000,210.00000000,210.17000000,12893.06613000
2020-05-23 03:00:00,210.16000000,210.85000000,210.16000000,210.29000000,14126.30657000
2020-05-23 03:30:00,210.25000000,210.38000000,209.45000000,210.00000000,12957.87315000
2020-05-23 04:00:00,210.00000000,210.45000000,209.45000000,210.45000000,11131.97459000
2020-05-23 04:30:00,210.44000000,210.44000000,208.27000000,208.72000000,15765.24534000
2020-05-23 05:00:00,208.72000000,208.90000000,207.88000000,208.06000000,10437.75144000
2020-05-23 05:30:00,208.06000000,208.90000000,207.63000000,208.89000000,8176.44101000
2020-05-23 06:00:00,208.90000000,208.93000000,207.50000000,208.00000000,10464.62575000
2020-05-23 06:30:00,208.00000000,208.42000000,207.80000000,208.19000000,5071.84353000
2020-05-23 07:00:00,208.21000000,208.45000000,207.20000000,208.08000000,11479.73122000
2020-05-23 07:30:00,208.07000000,208.65000000,208.05000000,208.24000000,5388.75813000
2020-05-23 08:00:00,208.24000000,208.27000000,206.48000000,206.79000000,15589.30663000
2020-05-23 08:30:00,206.81000000,207.79000000,206.64000000,207.41000000,6611.46418000
2020-05-23 09:00:00,207.38000000,207.80000000,206.96000000,207.67000000,15604.05664000
2020-05-23 09:30:00,207.66000000,207.97000000,205.70000000,206.16000000,12165.12167000
2020-05-23 10:00:00,206.16000000,206.57000000,205.30000000,206.10000000,22880.24833000
2020-05-23 10:30:00,206.04000000,206.55000000,205.51000000,206.47000000,8022.60115000
2020-05-23 11:00:00,206.42000000,207.30000000,206.20000000,206.75000000,11978.26614000
2020-05-23 11:30:00,206.79000000,207.68000000,206.50000000,207.15000000,6584.31959000
2020-05-23 12:00:00,207.16000000,207.16000000,205.80000000,206.02000000,14429.29347000
2020-05-23 12:30:00,206.03000000,206.42000000,204.55000000,206.37000000,22920.57127000
2020-05-23 13:00:00,206.40000000,207.04000000,205.89000000,206.44000000,7307.65738000
2020-05-23 13:30:00,206.44000000,206.85000000,205.91000000,205.94000000,6282.52633000
2020-05-23 14:00:00,205.91000000,207.67000000,205.41000000,207.43000000,12516.92252000
2020-05-23 14:30:00,207.46000000,208.12000000,207.42000000,207.60000000,12824.84592000
2020-05-23 15:00:00,207.62000000,207.90000000,207.08000000,207.34000000,7029.23060000
2020-05-23 15:30:00,207.34000000,207.75000000,206.77000000,207.70000000,4834.95639000
2020-05-23 16:00:00,207.72000000,208.45000000,205.64000000,205.94000000,15010.01330000
2020-05-23 16:30:00,205.91000000,206.75000000,205.78000000,206.57000000,9065.10315000
2020-05-23 17:00:00,206.61000000,207.50000000,206.37000000,206.37000000,5474.05183000
2020-05-23 17:30:00,206.38000000,207.23000000,206.38000000,207.18000000,4517.47033000
2020-05-23 18:00:00,207.17000000,207.77000000,206.53000000,206.67000000,4873.73040000
2020-05-23 18:30:00,206.65000000,207.15000000,206.42000000,206.79000000,3428.26749000
2020-05-23 19:00:00,206.79000000,207.49000000,205.90000000,207.28000000,8394.90613000
2020-05-23 19:30:00,207.28000000,207.46000000,206.88000000,207.14000000,3029.48743000
2020-05-23 20:00:00,207.13000000,207.77000000,206.93000000,207.66000000,4606.16328000
2020-05-23 20:30:00,207.66000000,208.36000000,207.66000000,207.85000000,10272.93535000
2020-05-23 21:00:00,207.85000000,208.05000000,207.50000000,207.83000000,4209.22902000
2020-05-23 21:30:00,207.84000000,208.09000000,207.70000000,208.02000000,2414.04303000
2020-05-23 22:00:00,208.03000000,208.34000000,207.75000000,208.00000000,5944.91379000
2020-05-23 22:30:00,208.02000000,208.05000000,207.40000000,207.98000000,4399.56532000
2020-05-23 23:00:00,207.97000000,208.22000000,206.69000000,207.08000000,6269.43960000
2020-05-23 23:30:00,207.04000000,207.38000000,206.28000000,206.60000000,6827.54411000
2020-05-24 00:00:00,206.60000000,207.49000000,205.90000000,207.23000000,14859.21144000
2020-05-24 00:30:00,207.25000000,207.74000000,207.13000000,207.32000000,6644.19479000
2020-05-24 01:00:00,207.32000000,208.09000000,206.91000000,208.04000000,4728.36022000
2020-05-24 01:30:00,208.04000000,208.23000000,207.51000000,207.64000000,6094.83613000
2020-05-24 02:00:00,207.64000000,209.67000000,207.61000000,209.42000000,24673.76245000
2020-05-24 02:30:00,209.43000000,209.71000000,208.90000000,208.94000000,27277.68690000
2020-05-24 03:00:00,208.91000000,209.31000000,207.83000000,208.47000000,11441.42582000
2020-05-24 03:30:00,208.46000000,209.19000000,208.46000000,208.58000000,6660.86899000
2020-05-24 04:00:00,208.58000000,209.35000000,208.58000000,208.95000000,5534.20322000
2020-05-24 04:30:00,208.96000000,209.29000000,208.20000000,208.24000000,5472.75212000
2020-05-24 05:00:00,208.21000000,209.09000000,207.95000000,208.97000000,5993.81084000
2020-05-24 05:30:00,208.98000000,209.40000000,208.70000000,208.95000000,4843.88123000
2020-05-24 06:00:00,208.95000000,210.55000000,208.93000000,210.13000000,24591.08277000
2020-05-24 06:30:00,210.14000000,210.25000000,209.48000000,210.07000000,8117.17479000
2020-05-24 07:00:00,210.08000000,210.44000000,209.59000000,210.28000000,9271.15703000
2020-05-24 07:30:00,210.31000000,210.36000000,209.26000000,209.56000000,7647.33081000
2020-05-24 08:00:00,209.56000000,210.08000000,209.26000000,209.54000000,7718.24267000
2020-05-24 08:30:00,209.55000000,209.93000000,209.32000000,209.62000000,4266.93117000
2020-05-24 09:00:00,209.65000000,210.48000000,209.62000000,210.25000000,11818.92178000
2020-05-24 09:30:00,210.25000000,210.32000000,209.50000000,209.79000000,7272.52429000
2020-05-24 10:00:00,209.79000000,210.11000000,209.71000000,209.91000000,6484.02097000
2020-05-24 10:30:00,209.92000000,209.92000000,209.63000000,209.74000000,860.62604000
2020-05-03 15:00:00,207.77000000,209.13000000,203.92000000,208.99000000,64998.22109000
2020-05-03 15:30:00,208.95000000,209.18000000,207.08000000,208.11000000,26096.61913000
2020-05-03 16:00:00,208.09000000,209.69000000,206.89000000,209.14000000,20459.43338000
2020-05-03 16:30:00,209.14000000,209.54000000,208.16000000,208.77000000,9854.82400000
2020-05-03 17:00:00,208.77000000,209.73000000,208.50000000,209.39000000,6903.43054000
2020-05-03 17:30:00,209.40000000,209.45000000,206.96000000,208.08000000,12877.06253000
2020-05-03 18:00:00,208.09000000,209.12000000,207.65000000,209.09000000,8250.73044000
2020-05-03 18:30:00,209.06000000,209.08000000,207.80000000,208.05000000,9311.38928000
2020-05-03 19:00:00,208.03000000,209.11000000,207.82000000,208.23000000,9782.27426000
2020-05-03 19:30:00,208.24000000,209.12000000,208.21000000,208.81000000,6267.32548000
2020-05-03 20:00:00,208.80000000,209.10000000,207.50000000,208.01000000,7367.54934000
2020-05-03 20:30:00,208.01000000,208.05000000,206.81000000,207.91000000,8888.69818000
2020-05-03 21:00:00,207.91000000,208.27000000,207.22000000,208.24000000,3239.14212000
2020-05-03 21:30:00,208.22000000,210.74000000,208.22000000,209.48000000,10768.29245000
2020-05-03 22:00:00,209.46000000,211.50000000,209.46000000,211.04000000,17998.02303000
2020-05-03 22:30:00,211.05000000,211.28000000,209.58000000,209.92000000,9408.75789000
2020-05-03 23:00:00,209.94000000,210.50000000,209.14000000,210.00000000,7336.51720000
2020-05-03 23:30:00,209.98000000,210.49000000,209.48000000,209.86000000,5463.61835000
2020-05-04 00:00:00,209.86000000,210.65000000,209.55000000,209.76000000,8345.10177000
2020-05-04 00:30:00,209.75000000,209.75000000,207.46000000,207.70000000,22454.49974000
